      En-low      En-high        flux      flux-unc         gxs       gxs-unc   greac-rate     cum-rate 
  2.18776E-02  2.29087E-02  1.41044E-03  0.00000E+00  2.08017E+00  8.34944E+01  2.93395E-03  5.90195E+00
  2.29087E-02  2.39883E-02  1.41044E-03  0.00000E+00  2.03283E+00  8.37518E+01  2.86719E-03  5.90482E+00
  2.39883E-02  2.51189E-02  1.41044E-03  0.00000E+00  1.98660E+00  8.40078E+01  2.80198E-03  5.90762E+00
  2.51189E-02  2.63027E-02  1.41044E-03  0.00000E+00  1.94135E+00  8.41983E+01  2.73816E-03  5.91036E+00
  2.63027E-02  2.75423E-02  1.41044E-03  0.00000E+00  1.89722E+00  8.43237E+01  2.67591E-03  5.91304E+00
  2.75423E-02  2.88403E-02  1.41044E-03  0.00000E+00  1.85404E+00  8.45128E+01  2.61500E-03  5.91565E+00
  2.88403E-02  3.01995E-02  1.41044E-03  0.00000E+00  1.81186E+00  8.47664E+01  2.55552E-03  5.91821E+00
  3.01995E-02  3.16228E-02  1.41044E-03  0.00000E+00  1.77061E+00  8.50196E+01  2.49734E-03  5.92070E+00
  3.16228E-02  3.31131E-02  1.41044E-03  0.00000E+00  1.73035E+00  8.52090E+01  2.44054E-03  5.92314E+00
  3.31131E-02  3.46737E-02  1.41044E-03  0.00000E+00  1.69098E+00  8.53341E+01  2.38502E-03  5.92553E+00
  3.46737E-02  3.63078E-02  1.41044E-03  0.00000E+00  1.65250E+00  8.60058E+01  2.33074E-03  5.92786E+00
  3.63078E-02  3.80189E-02  1.41044E-03  0.00000E+00  1.61492E+00  8.72393E+01  2.27775E-03  5.93014E+00
  3.80189E-02  3.98107E-02  1.41044E-03  0.00000E+00  1.57816E+00  8.72393E+01  2.22590E-03  5.93236E+00
  3.98107E-02  4.16869E-02  1.41044E-03  0.00000E+00  1.54229E+00  8.90331E+01  2.17530E-03  5.93454E+00
  4.16869E-02  4.36516E-02  1.41044E-03  0.00000E+00  1.50718E+00  8.90331E+01  2.12578E-03  5.93666E+00
  4.36516E-02  4.57088E-02  1.41044E-03  0.00000E+00  1.47292E+00  8.90331E+01  2.07746E-03  5.93874E+00
  4.57088E-02  4.78630E-02  1.41044E-03  0.00000E+00  1.43940E+00  8.90331E+01  2.03018E-03  5.94077E+00
  4.78630E-02  5.01187E-02  1.41044E-03  0.00000E+00  1.40667E+00  9.14086E+01  1.98402E-03  5.94276E+00
  5.01187E-02  5.24807E-02  1.41044E-03  0.00000E+00  1.37467E+00  9.14086E+01  1.93888E-03  5.94469E+00
  5.24807E-02  5.49541E-02  1.41044E-03  0.00000E+00  1.34340E+00  9.14086E+01  1.89478E-03  5.94659E+00
  5.49541E-02  5.75440E-02  1.41044E-03  0.00000E+00  1.31285E+00  9.14086E+01  1.85169E-03  5.94844E+00
  5.75440E-02  6.02560E-02  1.41044E-03  0.00000E+00  1.28297E+00  9.37179E+01  1.80955E-03  5.95025E+00
  6.02560E-02  6.30957E-02  1.41044E-03  0.00000E+00  1.25381E+00  9.37179E+01  1.76842E-03  5.95202E+00
  6.30957E-02  6.60693E-02  1.41044E-03  0.00000E+00  1.22527E+00  9.37179E+01  1.72817E-03  5.95375E+00
  6.60693E-02  6.91831E-02  1.41044E-03  0.00000E+00  1.19742E+00  9.37179E+01  1.68889E-03  5.95544E+00
  6.91831E-02  7.24436E-02  1.41044E-03  0.00000E+00  1.17017E+00  9.59689E+01  1.65045E-03  5.95709E+00
  7.24436E-02  7.58578E-02  1.41044E-03  0.00000E+00  1.14357E+00  9.59689E+01  1.61294E-03  5.95870E+00
  7.58578E-02  7.94328E-02  1.41044E-03  0.00000E+00  1.11756E+00  9.59689E+01  1.57625E-03  5.96028E+00
  7.94328E-02  8.31764E-02  1.41044E-03  0.00000E+00  1.09216E+00  9.92056E+01  1.54042E-03  5.96182E+00
  8.31764E-02  8.70964E-02  1.41044E-03  0.00000E+00  1.06733E+00  9.92056E+01  1.50540E-03  5.96332E+00
  8.70964E-02  9.12011E-02  1.41044E-03  0.00000E+00  1.04306E+00  9.92056E+01  1.47117E-03  5.96479E+00
  9.12011E-02  9.54993E-02  1.41044E-03  0.00000E+00  1.01935E+00  9.92056E+01  1.43773E-03  5.96623E+00
  9.54993E-02  1.00000E-01  1.41044E-03  0.00000E+00  9.96168E-01  1.00000E+02  1.40503E-03  5.96764E+00
  1.00000E-01  1.04713E-01  1.41044E-03  0.00000E+00  9.73542E-01  1.00000E+02  1.37312E-03  5.96901E+00
  1.04713E-01  1.09648E-01  1.41044E-03  0.00000E+00  9.51392E-01  1.00000E+02  1.34188E-03  5.97035E+00
  1.09648E-01  1.14815E-01  1.41044E-03  0.00000E+00  9.29764E-01  1.00000E+02  1.31137E-03  5.97166E+00
  1.14815E-01  1.20226E-01  1.41044E-03  0.00000E+00  9.08614E-01  1.00000E+02  1.28154E-03  5.97294E+00
  1.20226E-01  1.25893E-01  1.41044E-03  0.00000E+00  8.87986E-01  1.00000E+02  1.25245E-03  5.97420E+00
  1.25893E-01  1.31826E-01  1.41044E-03  0.00000E+00  8.67796E-01  1.00000E+02  1.22397E-03  5.97542E+00
  1.31826E-01  1.38038E-01  1.41044E-03  0.00000E+00  8.48072E-01  1.00000E+02  1.19615E-03  5.97662E+00
  1.38038E-01  1.44544E-01  1.41044E-03  0.00000E+00  8.28814E-01  1.00000E+02  1.16899E-03  5.97779E+00
  1.44544E-01  1.51356E-01  1.41044E-03  0.00000E+00  8.09975E-01  1.00000E+02  1.14242E-03  5.97893E+00
  1.51356E-01  1.58489E-01  1.41044E-03  0.00000E+00  7.91577E-01  1.00000E+02  1.11647E-03  5.98004E+00
  1.58489E-01  1.65959E-01  1.41044E-03  0.00000E+00  7.73591E-01  1.00000E+02  1.09110E-03  5.98114E+00
  1.65959E-01  1.73780E-01  1.41044E-03  0.00000E+00  7.56036E-01  1.00000E+02  1.06634E-03  5.98220E+00
